rep,model,item_id,noun,det,construction,item_type,vp_set,sentence,raw_response,rating,timestamp
5,claude,fm03,NA,NA,NA,filler_mild,NA,The fact that the student who the professor liked failed surprised everyone.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.388741
5,claude,c044,people,several,agentive,critical,6,Several people lined up outside.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.453865
5,claude,c049,people,several,existential,critical,9,There were several people huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.525064
5,claude,c086,folks,three,agentive,critical,11,Three folks loitered near the gate.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.594390
5,claude,c079,folks,three,existential,critical,8,There were three folks chatting in the kitchen.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.653322
5,claude,c073,folks,three,existential,critical,5,There were three folks gathered near the entrance.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.722821
5,claude,c060,people,several,agentive,critical,14,Several people slept on the floor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.785334
5,claude,fd10,NA,NA,NA,filler_degraded,NA,The students has been working on the project all week.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.854215
5,claude,fm01,NA,NA,NA,filler_mild,NA,The horse raced past the barn fell.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.921339
5,claude,c058,people,several,agentive,critical,13,Several people argued in the hallway.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:49.980242
5,claude,c113,folks,several,existential,critical,9,There were several folks huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.047660
5,claude,c036,people,several,agentive,critical,2,Several people sat on the bench.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.109576
5,claude,c012,people,three,agentive,critical,6,Three people lined up outside.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.178146
5,claude,fg03,NA,NA,NA,filler_good,NA,Two large dogs ran across the empty road.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.245818
5,claude,c107,folks,several,existential,critical,6,There were several folks lined up outside.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.315251
5,claude,c032,people,three,agentive,critical,16,Three people read in the waiting area.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.380557
5,claude,fd11,NA,NA,NA,filler_degraded,NA,The committee have made their decision and it are final.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.446708
5,claude,c083,folks,three,existential,critical,10,There were three folks milling about in the corridor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.516189
5,claude,c069,folks,three,existential,critical,3,There were three folks standing by the door.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.586837
5,claude,fg07,NA,NA,NA,filler_good,NA,Three red cars were parked outside the building.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.656408
5,claude,fu12,NA,NA,NA,filler_ungram,NA,Books the are on shelves the in wrong the order.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.725346
5,claude,c124,folks,several,agentive,critical,14,Several folks slept on the floor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.786509
5,claude,c070,folks,three,agentive,critical,3,Three folks stood by the door.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.857125
5,claude,c046,people,several,agentive,critical,7,Several people crowded around the table.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.918402
5,claude,c112,folks,several,agentive,critical,8,Several folks chatted in the kitchen.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:50.983776
5,claude,c040,people,several,agentive,critical,4,Several people walked down the hall.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.046462
5,claude,c118,folks,several,agentive,critical,11,Several folks loitered near the gate.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.111406
5,claude,c093,folks,three,existential,critical,15,There were three folks eating lunch in the break room.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.171976
5,claude,c111,folks,several,existential,critical,8,There were several folks chatting in the kitchen.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.241749
5,claude,fu03,NA,NA,NA,filler_ungram,NA,Into put the bag the groceries she all of.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.309472
5,claude,c126,folks,several,agentive,critical,15,Several folks ate lunch in the break room.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.376827
5,claude,c108,folks,several,agentive,critical,6,Several folks lined up outside.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.444452
5,claude,c004,people,three,agentive,critical,2,Three people sat on the bench.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.533984
5,claude,c088,folks,three,agentive,critical,12,Three folks sheltered under the awning.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.592621
5,claude,fg02,NA,NA,NA,filler_good,NA,She locked the door before leaving the house.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:34:51.652874
